"longitude","latitude"
-122.1229,47.58947
-122.12327,47.59026
-122.17387,47.76402
-122.47199,47.66293
-122.12368,47.59113
-122.47476,47.66446
-122.17538,47.76631
-122.1758,47.76686
-122.17621,47.76759
-122.12457,47.59286
-122.1767,47.76832
-122.17765,47.76974
-121.933,47.82834
-122.1786,47.77116
-122.1255,47.59473
-122.48495,47.67019
-121.93451,47.82683
-122.17945,47.77237
-122.12592,47.59557
-122.17992,47.77313
-121.93599,47.8253
-122.18033,47.77373
-122.12635,47.59645
-122.48995,47.67298
-121.93753,47.82367
-122.18128,47.77517
-122.12677,47.59734
-122.49249,47.67438
-121.93897,47.8222
-122.18241,47.77684
-122.12719,47.59822
-122.49495,47.67578
-121.94071,47.82037
-122.18318,47.778
-122.12766,47.59918
-122.49722,47.677
-121.94212,47.81888
-122.18431,47.77968
-122.12804,47.59994
-122.25771,47.36435
-121.94359,47.81739
-122.12846,47.60083
-122.50223,47.67979
-122.1289,47.60161
-122.18621,47.78252
-122.5047,47.68121
-122.18719,47.78412
-122.12972,47.60339
-122.18804,47.78536
-122.25195,47.35643
-122.18898,47.78682
-122.13015,47.60436
-122.512,47.68523
-122.25051,47.35438
-122.13055,47.60518
-122.18994,47.7882
-122.24927,47.35268
-122.13096,47.60605
-122.1909,47.78966
-122.13135,47.60683
-122.31422,48.04701
-122.1317,47.60772
-122.19276,47.79245
-122.31481,48.04913
-121.95696,47.80353
-122.13213,47.60852
-122.19392,47.79414
-121.95859,47.80184
-122.19475,47.79543
-122.1329,47.61018
-122.19558,47.79672
-122.13318,47.61093
-122.19653,47.79813
-122.1336,47.61181
-122.19748,47.79956
-122.19839,47.80096
-122.13432,47.61351
-122.53756,47.69942
-122.13474,47.61438
-122.23553,47.33382
-122.20038,47.80394
-122.13515,47.6153
-122.54256,47.70222
-121.96916,47.7909
-122.20128,47.80528
-122.1355,47.6161
-122.54503,47.70361
-121.97056,47.78952
-122.20216,47.80659
-122.13583,47.6169
-122.54727,47.70483
-121.97219,47.78783
-122.20311,47.80808
-122.13625,47.61777
-122.55003,47.70636
-122.20409,47.80948
-122.23008,47.32631
-122.13663,47.61875
-122.20501,47.81092
-122.22875,47.32445
-122.13705,47.61963
-122.20594,47.81232
-122.13747,47.62057
-122.2262,47.321
-122.13789,47.62152
-122.22501,47.31937
-122.13825,47.62233
-122.56183,47.71294
-122.20804,47.81543
-122.22375,47.31756
-122.56411,47.71418
-122.13867,47.62322
-122.20896,47.81685
-122.22241,47.31574
-122.56658,47.71558
-122.13902,47.6241
-121.98319,47.77643
-122.20994,47.81827
-122.56883,47.71683
-122.21088,47.81969
-122.13947,47.62509
-122.21973,47.31206
-122.57108,47.71805
-122.13987,47.62587
-122.57384,47.71957
-122.21818,47.30988
-122.21255,47.82218
-122.1403,47.62688
-122.57665,47.72112
-121.9891,47.77025
-122.14071,47.62775
-122.57941,47.72264
-122.14119,47.6288
-122.21542,47.82646
-122.58165,47.72391
-122.21628,47.82786
-121.99521,47.76393
-122.21803,47.83044
-122.2191,47.83201
-121.99796,47.76109
-122.14325,47.63327
-122.22015,47.83359
-121.99923,47.75976
-122.59444,47.73097
-122.14359,47.63406
-122.22112,47.83502
-122.00071,47.75827
-122.59692,47.73239
-122.144,47.63493
-122.22206,47.83643
-122.00221,47.75665
-122.59918,47.73364
-122.14442,47.6358
-122.60145,47.73486
-122.22331,47.83841
-122.14476,47.63667
-122.22372,47.83896
-122.00489,47.75391
-122.60392,47.73628
-122.33475,48.11737
-122.14522,47.6376
-122.00627,47.75245
-122.0075,47.75121
-122.60893,47.73903
-122.146,47.63933
-122.61099,47.74017
-122.00916,47.74947
-122.22656,47.84322
-122.14641,47.64029
-122.61346,47.74155
-122.2275,47.84464
-122.01085,47.7477
-122.14684,47.64123
-122.616,47.74297
-122.01231,47.74622
-122.22846,47.84602
-122.14726,47.64212
-122.61848,47.74434
-122.22935,47.84747
-122.01395,47.74452
-122.14764,47.64308
-122.23072,47.84942
-122.1479,47.64352
-122.62327,47.747
-122.23128,47.85031
-122.14806,47.64395
-122.01684,47.7415
-122.23203,47.85146
-122.62573,47.74835
-122.1484,47.64464
-122.01824,47.74006
-122.14881,47.64551
-122.62827,47.74975
-122.23304,47.853
-122.01972,47.73848
-122.14922,47.64638
-122.63097,47.7513
-122.2341,47.85454
-122.0213,47.73688
-122.63327,47.75254
-122.14957,47.64725
-122.23505,47.85594
-122.02254,47.73555
-122.14998,47.64812
-122.236,47.85738
-122.02405,47.73399
-122.15039,47.64903
-122.2367,47.85849
-122.02563,47.73239
-122.15086,47.64999
-122.2379,47.86022
-122.02726,47.73066
-122.15121,47.65073
-122.23868,47.86147
-122.15163,47.65162
-122.23959,47.86276
-122.0303,47.72749
-122.15204,47.6526
-122.24058,47.86431
-122.03201,47.72571
-122.15255,47.65357
-122.24163,47.8659
-122.03339,47.72429
-122.65356,47.76384
-122.15304,47.65464
-122.24276,47.86757
-122.03497,47.72264
-122.15346,47.65553
-122.24371,47.86903
-122.03641,47.72107
-122.15388,47.65646
-122.24466,47.87046
-122.24508,47.87111
-122.15431,47.65734
-122.24563,47.87187
-122.15466,47.65804
-122.15492,47.65851
-122.15506,47.65887
-122.24714,47.87411
-122.04245,47.71486
-122.15561,47.65993
-122.15579,47.66037
-122.24882,47.8767
-122.24924,47.87725
-122.15607,47.66093
-122.04533,47.71184
-122.15643,47.66171
-122.15691,47.66269
-122.15712,47.66307
-122.15733,47.6635
-122.15755,47.66395
-122.04987,47.70717
-122.25291,47.88272
-122.15769,47.66432
-122.15797,47.66484
-122.25382,47.8841
-122.6846,47.78105
-122.05275,47.70413
-122.25494,47.88577
-122.25586,47.88716
-122.6894,47.78373
-122.05584,47.70094
-122.25677,47.88857
-122.69193,47.78508
-122.2572,47.88917
-122.05719,47.69961
-122.15987,47.66875
-122.05845,47.69824
-122.16021,47.66954
-122.69669,47.78773
-122.16043,47.67
-122.0601,47.69655
-122.25945,47.89257
-122.16069,47.67046
-122.26023,47.89373
-122.06154,47.69504
-122.16114,47.6714
-122.70193,47.79067
-122.06284,47.69371
-122.16149,47.67215
-122.26135,47.89541
-122.70472,47.79218
-122.06423,47.69226
-122.16199,47.67311
-122.26231,47.89682
-122.0655,47.69091
-122.16241,47.67398
-122.26318,47.89825
-122.06717,47.68922
-122.26417,47.89975
-122.1629,47.67498
-122.06846,47.68788
-122.26501,47.90114
-122.16332,47.67587
-122.06994,47.6863
-122.26607,47.90286
-122.16385,47.67686
-122.07143,47.68474
-122.16426,47.67778
-122.26698,47.90437
-122.07282,47.68332
-122.16474,47.6787
-122.26776,47.90574
-122.07431,47.68176
-122.16508,47.6795
-122.2687,47.9073
-122.07589,47.68016
-122.16557,47.68043
-122.16577,47.68085
-122.07733,47.67866
-122.166,47.68132
-122.27044,47.9104
-122.72954,47.80594
-122.07867,47.67722
-122.16656,47.68243
-122.08015,47.67572
-122.08076,47.67508
-122.16694,47.68323
-122.08138,47.67444
-122.16742,47.68414
-122.27262,47.91454
-122.16762,47.68462
-122.16783,47.68506
-122.0843,47.67145
-122.16804,47.68542
-122.16825,47.68588
-122.27426,47.91779
-122.08571,47.66991
-122.16845,47.68634
-122.16867,47.68681
-122.08722,47.6684
-122.16917,47.68769
-122.16945,47.68825
-122.16962,47.68872
-122.09029,47.66516
-122.17015,47.6897
-122.27699,47.92357
-122.09163,47.66381
-122.1705,47.69044
-122.09306,47.66231
-122.17072,47.69092
-122.17093,47.69137
-122.17121,47.69188
-122.09457,47.66075
-122.1714,47.69234
-122.17195,47.69344
-122.27962,47.92978
-122.17236,47.69435
-122.10015,47.65492
-122.10143,47.65356
-122.17326,47.69618
-122.10287,47.6521
-122.17381,47.69724
-122.10432,47.65059
-122.17424,47.69826
-122.17445,47.69859
-122.17463,47.69907
-122.17508,47.70008
-122.17532,47.70053
-122.10878,47.64592
-122.17573,47.7014
-122.28459,47.94354
-122.11015,47.64449
-122.176,47.70189
-122.11177,47.64291
-122.17642,47.70278
-122.28551,47.94662
-122.11304,47.64153
-122.17677,47.70371
-122.17719,47.70459
-122.17762,47.70552
-122.17853,47.70748
-122.12036,47.63393
-122.17896,47.70831
-122.12163,47.63258
-122.17931,47.70911
-122.12416,47.62992
-122.18015,47.71092
-122.12571,47.62834
-122.1806,47.71193
-122.181,47.71274
-122.18143,47.71371
-122.12994,47.62392
-122.18184,47.71463
-122.13158,47.62221
-122.13318,47.62052
-122.18301,47.7171
-122.18381,47.71884
-122.18459,47.72054
-122.14459,47.60865
-122.18596,47.72342
-122.14593,47.60728
-122.18637,47.72433
-122.14737,47.60577
-122.18678,47.72525
-122.14881,47.60431
-122.14945,47.60362
-122.18719,47.72617
-122.15029,47.60274
-122.18762,47.72698
-122.15156,47.60139
-122.18802,47.728
-122.15297,47.59994
-122.18839,47.7288
-122.15452,47.59831
-122.18877,47.72964
-122.15595,47.5968
-122.18917,47.73047
-122.18959,47.73141
-122.19008,47.73239
-122.16055,47.592
-122.1905,47.73341
-122.16206,47.59044
-122.19093,47.73434
-122.16325,47.58914
-122.19131,47.73518
-122.16481,47.58755
-122.19173,47.7361
-122.16924,47.5829
-122.19304,47.73899
-122.17064,47.58146
-122.19344,47.73985
-122.17198,47.58006
-122.19386,47.74081
-122.17318,47.57881
-122.19431,47.74188
-122.19468,47.74274
-122.19509,47.7437
-122.17696,47.57478
-122.1955,47.74458
-122.17867,47.57304
-122.19586,47.74537
-122.18026,47.5714
-122.19621,47.7463
-122.1966,47.74722
-122.25966,47.75142
-122.19701,47.74823
-122.19736,47.74901
-122.19783,47.75012
-122.18748,47.56377
-122.19825,47.75114
-122.18898,47.56219
-122.19866,47.75226
-122.19043,47.56065
-122.19903,47.75315
-122.19173,47.55931
-122.19945,47.75422
-122.19983,47.75514
-122.19997,47.75555
-122.20022,47.75608
-122.20065,47.7572
-122.20107,47.75826
-122.20156,47.75943
-122.20196,47.76036
-122.20292,47.76265
-122.20339,47.76385
-122.20389,47.76488
-122.20429,47.76585
-122.20841,47.54182
-122.20473,47.76683
-122.20529,47.76814
-122.20573,47.7691
-122.25762,47.7416
-122.20614,47.77004
-122.25751,47.74109
-122.20663,47.77116
-122.20713,47.77228
-122.20759,47.77322
-122.20814,47.77432
-122.20862,47.77542
-122.20917,47.77665
-122.22269,47.52681
-122.20979,47.77785
-122.22417,47.52527
-122.21068,47.77986
-122.24357,47.50493
-122.21177,47.78215
-122.21213,47.78285
-122.21234,47.78331
-122.21255,47.78373
-122.2129,47.78443
-122.40445,47.77469
-122.21315,47.78499
-122.23313,47.51587
-122.21342,47.7854
-122.21367,47.78597
-122.21397,47.78654
-122.21424,47.78708
-122.23607,47.51284
-122.21445,47.78755
-122.2148,47.78825
-122.23762,47.51121
-122.23911,47.50964
-122.21562,47.78993
-122.24055,47.50813
-122.21617,47.79103
-122.2167,47.79202
-122.2172,47.79309
-122.21775,47.79419
-122.21837,47.79533
-122.21867,47.79593
-122.21889,47.79639
-122.21931,47.79728
-122.21988,47.79831
-122.25229,47.49577
-122.22105,47.8006
-122.2538,47.49417
-122.2216,47.80179
-122.25517,47.49271
-122.22213,47.80282
-122.22248,47.80352
-122.25682,47.49101
-122.22276,47.80408
-122.22297,47.80449
-122.22318,47.80495
-122.22345,47.80545
-122.22375,47.80603
-122.22434,47.80728
-122.22501,47.80854
-122.22558,47.80975
-122.2267,47.81208
-122.2538,47.72484
-122.22784,47.81433
-122.22853,47.8157
-122.22908,47.81689
-122.23142,47.82176
-122.23213,47.82316
-122.23272,47.82449
-122.23492,47.82903
-122.28745,47.45869
-122.23579,47.83084
-122.23635,47.83205
-122.23663,47.83264
-122.29102,47.45457
-122.23732,47.83411
-122.29241,47.45293
-122.2378,47.83507
-122.23846,47.83638
-122.23869,47.83699
-122.23911,47.83772
-122.23938,47.83834
-122.23965,47.83891
-122.23994,47.83955
-122.24065,47.84099
-122.24096,47.84161
-122.24121,47.8422
-122.29987,47.44221
-122.24149,47.84267
-122.2417,47.84318
-122.30083,47.44057
-122.24206,47.84388
-122.24227,47.84439
-122.25153,47.71477
-122.30157,47.43915
-122.24261,47.845
-122.2429,47.8456
-122.30241,47.43752
-122.24316,47.84619
-122.30324,47.4359
-122.24377,47.84743
-122.2441,47.84802
-122.30389,47.4344
-122.24431,47.84848
-122.30452,47.43287
-122.24494,47.84985
-122.24535,47.85054
-122.30516,47.43123
-122.24556,47.85104
-122.24583,47.85155
-122.30578,47.42953
-122.24618,47.85228
-122.36685,47.71972
-122.3064,47.42784
-122.51981,47.90128
-122.24741,47.85466
-122.24776,47.85539
-122.3075,47.42418
-122.2481,47.85612
-122.24839,47.85677
-122.24882,47.85747
-122.30825,47.42097
-122.24938,47.85868
-122.24968,47.85933
-122.25001,47.85994
-122.2503,47.86052
-122.30894,47.41722
-122.25057,47.86102
-122.25085,47.86153
-122.25114,47.86212
-122.25142,47.86259
-122.30935,47.41379
-122.25177,47.86334
-122.25213,47.86408
-122.25249,47.86469
-122.25276,47.86529
-122.25311,47.86592
-122.25339,47.8665
-122.25375,47.86725
-122.25466,47.86897
-122.25497,47.86958
-122.25517,47.87009
-122.50685,47.87302
-122.25593,47.87155
-122.25703,47.87375
-122.2573,47.87425
-122.25755,47.87488
-122.25826,47.87622
-122.25882,47.8773
-122.25909,47.87796
-122.25973,47.8793
-122.26001,47.87977
-122.26032,47.88039
-122.26087,47.88162
-122.26149,47.8829
-122.26211,47.88414
-122.26266,47.88538
-122.49502,47.84713
-122.26332,47.88675
-122.26389,47.88796
-122.49319,47.84304
-122.26452,47.88922
-122.49227,47.84106
-122.26479,47.88986
-122.30942,47.3763
-122.49193,47.84024
-122.26509,47.89047
-122.49136,47.83899
-122.26534,47.8911
-122.30938,47.37449
-122.26565,47.89173
-122.49042,47.83694
-122.26595,47.89233
-122.26621,47.89299
-122.48932,47.83452
-122.26678,47.8942
-122.48856,47.83278
-122.26713,47.89494
-122.26746,47.89558
-122.48763,47.83075
-122.26769,47.8962
-122.26801,47.89682
-122.48671,47.8288
-122.26832,47.89746
-122.4863,47.82784
-122.26856,47.8981
-122.48589,47.82697
-122.26889,47.89871
-122.2691,47.89923
-122.26939,47.89984
-122.26966,47.90048
-122.26994,47.90108
-122.27023,47.90174
-122.483,47.82056
-122.27055,47.90236
-122.27079,47.90295
-122.27114,47.90374
-122.27145,47.90433
-122.27178,47.90495
-122.272,47.90561
-122.48023,47.81432
-122.27227,47.90611
-122.47981,47.81348
-122.27255,47.90672
-122.47929,47.81227
-122.27282,47.90735
-122.47876,47.81101
-122.27311,47.90798
-122.47833,47.81017
-122.27347,47.90872
-122.47771,47.80884
-122.27382,47.90947
-122.47721,47.80771
-122.27406,47.9101
-122.47685,47.80687
-122.2744,47.91087
-122.47643,47.80594
-122.27467,47.91138
-122.47593,47.80476
-122.27495,47.91211
-122.47552,47.80394
-122.27522,47.91261
-122.47495,47.80268
-122.2755,47.91339
-122.4746,47.80184
-122.27607,47.91478
-122.47366,47.79977
-122.27642,47.91557
-122.47263,47.79751
-122.27666,47.91618
-122.27715,47.91747
-122.27769,47.91875
-122.27818,47.92003
-122.27868,47.92143
-122.27917,47.92274
-122.46762,47.78632
-122.46706,47.78503
-122.27955,47.92387
-122.32833,47.73429
-122.46611,47.78293
-122.2801,47.92543
-122.46552,47.78168
-122.46516,47.78084
-122.28051,47.9266
-122.46453,47.77954
-122.81657,47.73138
-122.46397,47.77828
-122.28099,47.92799
-122.81252,47.73088
-122.2814,47.92928
-122.46295,47.77602
-122.46206,47.774
-122.28181,47.9306
-122.28223,47.93188
-122.28255,47.93307
-122.46,47.76942
-122.45959,47.76855
-122.45924,47.76773
-122.2829,47.93437
-122.45883,47.76686
-122.45842,47.7659
-122.28333,47.93568
-122.45732,47.76347
-122.28368,47.93698
-122.45691,47.7626
-122.4565,47.76169
-122.45594,47.7605
-122.45559,47.75962
-122.45499,47.75835
-122.45457,47.75752
-122.45404,47.75622
-122.45361,47.75538
-122.45306,47.75409
-122.45249,47.75282
-122.45206,47.75189
-122.45164,47.75096
-122.45114,47.74979
-122.2858,47.94585
-122.45058,47.74854
-122.44997,47.74722
-122.44956,47.7464
-122.44904,47.74509
-122.44861,47.74416
-122.44764,47.7421
-122.44723,47.74113
-122.44664,47.73993
-122.44622,47.73899
-122.44587,47.73811
-122.33551,47.74533
-122.44524,47.73683
-122.44474,47.73564
-122.44414,47.73436
-122.44373,47.73349
-122.44331,47.73248
-122.44277,47.73136
-122.44227,47.73029
-122.4418,47.72919
-122.44139,47.72832
-122.44091,47.72726
-122.44044,47.72619
-122.43988,47.72488
-122.43947,47.72401
-122.43889,47.72275
-122.43487,47.71367
-122.43102,47.70506
-122.43027,47.70332
-122.42642,47.69467
-122.29356,47.98022
-122.2939,47.98155
-122.29417,47.98274
-122.29507,47.98631
-122.29572,47.98879
-122.41791,47.67563
-122.41692,47.6735
-122.29875,47.99899
-122.2411,47.66414
-122.40816,47.65402
-122.26588,47.71632
-122.26551,47.71558
-122.40446,47.6458
-122.40349,47.64363
-122.40101,47.63798
-122.2641,47.71284
-122.57496,47.69919
-122.30488,48.01835
-122.57158,47.69875
-122.39642,47.62788
-122.39594,47.62676
-122.39551,47.62587
-122.56439,47.69775
-122.39284,47.61982
-122.30692,48.02496
-122.30769,48.02748
-122.38967,47.61293
-122.18501,47.46839
-122.38873,47.61076
-122.30846,48.03012
-122.38831,47.60989
-122.38783,47.6088
-122.22706,47.45098
-122.38579,47.60427
-122.38495,47.60232
-122.30983,48.03484
-122.38447,47.60124
-122.52594,47.69258
-122.38389,47.59994
-122.38289,47.59781
-122.31052,48.03731
-122.38172,47.5952
-122.37882,47.58872
-122.37822,47.58742
-122.37781,47.58659
-122.37608,47.58267
-122.37465,47.57945
-122.48833,47.68755
-122.37355,47.57707
-122.37298,47.57578
-122.37204,47.57364
-122.36791,47.56456
-122.36629,47.56093
-122.36579,47.55981
-122.21367,47.50381
-122.36438,47.55665
-122.36387,47.55551
-122.36346,47.55464
-122.36248,47.55251
-122.36058,47.54818
-122.43636,47.68048
-122.35854,47.54375
-122.35803,47.54256
-122.35762,47.54173
-122.42749,47.67927
-122.42422,47.67879
-122.34986,47.52448
-122.20452,47.53975
-122.34889,47.52234
-122.20403,47.5418
-122.39143,47.67433
-122.38467,47.67343
-122.34312,47.5094
-122.20065,47.55482
-122.34217,47.50722
-122.24364,47.689
-122.2001,47.55707
-122.34157,47.50595
-122.34107,47.50488
-122.19952,47.5593
-122.34059,47.50378
-122.34002,47.50251
-122.50497,47.85466
-122.3638,47.67055
-122.33908,47.50035
-122.50411,47.85295
-122.33826,47.49861
-122.50326,47.85105
-122.19722,47.56828
-122.35319,47.66912
-122.19667,47.57053
-122.19614,47.57257
-122.34621,47.66819
-122.49988,47.84383
-122.19564,47.57455
-122.34293,47.66771
-122.19502,47.57703
-122.19434,47.57973
-122.1936,47.58244
-122.33215,47.66624
-122.49573,47.83508
-122.19304,47.58467
-122.32899,47.66583
-122.19248,47.58691
-122.19193,47.58916
-122.32762,47.4749
-122.19142,47.59119
-122.31889,47.66446
-122.32665,47.47275
-122.49221,47.82744
-122.19086,47.59343
-122.3259,47.47105
-122.49129,47.82553
-122.32495,47.4689
-122.49049,47.82381
-122.32397,47.46675
-122.18966,47.59813
-122.48953,47.82172
-122.18912,47.60019
-122.3229,47.46438
-122.4887,47.81996
-122.32205,47.46245
-122.1885,47.60266
-122.30118,47.66203
-122.18795,47.6049
-122.32088,47.45984
-122.48671,47.8158
-122.18733,47.60715
-122.48594,47.81404
-122.18678,47.60939
-122.48559,47.81329
-122.48516,47.8125
-122.28765,47.66016
-122.18621,47.61163
-122.48467,47.81138
-122.48424,47.81039
-122.18562,47.61411
-122.48376,47.80947
-122.48335,47.80847
-122.28072,47.65924
-122.31607,47.44911
-122.185,47.61635
-122.48284,47.80752
-122.48245,47.80659
-122.27763,47.65878
-122.31512,47.44693
-122.27412,47.65833
-122.48073,47.80291
-122.27117,47.65791
-122.18335,47.62285
-122.47991,47.80119
-122.18283,47.62485
-122.47916,47.79964
-122.47819,47.79756
-122.26115,47.65654
-122.47784,47.79677
-122.47749,47.79597
-122.25764,47.65608
-122.47668,47.79428
-122.25455,47.65562
-122.47587,47.79253
-122.25163,47.65525
-122.4749,47.79039
-122.24762,47.65471
-122.47435,47.78925
-122.17944,47.6385
-122.4739,47.78829
-122.24396,47.65418
-122.47354,47.7875
-122.17888,47.64054
-122.47305,47.78654
-122.47263,47.78559
-122.47215,47.78462
-122.23741,47.65329
-122.47171,47.78364
-122.47115,47.78252
-122.4708,47.78173
-122.4703,47.78057
-122.46982,47.77959
-122.46939,47.77861
-122.22771,47.65196
-122.17621,47.65124
-122.46883,47.77749
-122.46838,47.77652
-122.17565,47.65348
-122.46756,47.77475
-122.17515,47.65571
-122.21734,47.65054
-122.4665,47.77247
-122.46604,47.77148
-122.21384,47.65004
-122.46559,47.77051
-122.21093,47.64966
-122.46467,47.7686
-122.20713,47.6491
-122.46371,47.76645
-122.4627,47.76432
-122.46178,47.76241
-122.19677,47.64771
-122.17135,47.67089
-122.46073,47.76008
-122.46027,47.75912
-122.17085,47.67293
-122.45993,47.75835
-122.45946,47.75738
-122.1898,47.64673
-122.17023,47.67535
-122.45911,47.75659
-122.45863,47.75565
-122.45828,47.75487
-122.16966,47.67782
-122.18342,47.64583
-122.1691,47.68006
-122.45692,47.75194
-122.17999,47.64537
-122.45657,47.75119
-122.17719,47.64496
-122.45566,47.74924
-122.16797,47.68451
-122.1741,47.64454
-122.45485,47.7475
-122.17085,47.64409
-122.16733,47.68695
-122.45382,47.74516
-122.16769,47.64363
-122.45298,47.74342
-122.16635,47.69118
-122.16426,47.64317
-122.28593,47.37626
-122.45197,47.74132
-122.45107,47.73935
-122.15698,47.64217
-122.45018,47.73743
-122.15374,47.6417
-122.44939,47.73569
-122.28262,47.36774
-122.44839,47.73358
-122.16351,47.70232
-122.44791,47.73262
-122.4475,47.73161
-122.14249,47.64015
-122.44654,47.72969
-122.16234,47.70699
-122.13906,47.63965
-122.44573,47.72796
-122.27975,47.36046
-122.16179,47.70918
-122.27948,47.35963
-122.13508,47.6391
-122.44488,47.72601
-122.27854,47.35731
-122.13142,47.63863
-122.44407,47.72429
-122.16071,47.71362
-122.12853,47.63821
-122.44331,47.72273
-122.12452,47.63765
-122.44242,47.72081
-122.15959,47.71805
-122.12086,47.63713
-122.15904,47.72003
-122.15839,47.7227
-122.15783,47.72494
-122.15726,47.72712
-122.1083,47.63539
-122.43819,47.71171
-122.15671,47.72914
-122.09874,47.63407
-122.15554,47.73376
-122.09529,47.6336
-122.15492,47.73619
-122.15437,47.73839
-122.43298,47.70054
-122.08839,47.63262
-122.15382,47.74063
-122.08494,47.63216
-122.15321,47.74283
-122.08166,47.63168
-122.15269,47.74505
-122.43044,47.69514
-122.07822,47.63123
-122.15204,47.74745
-122.07438,47.63068
-122.0706,47.63017
-122.15079,47.75235
-122.0671,47.62967
-122.15018,47.75478
-122.42685,47.68746
-122.06353,47.62918
-122.14973,47.75678
-122.06036,47.62876
-122.14922,47.75876
-122.05673,47.62825
-122.14861,47.76118
-122.42409,47.68149
-122.2595,47.30887
-122.14804,47.76315
-122.42326,47.67978
-122.04987,47.62729
-122.25785,47.30466
-122.42155,47.67613
-122.25699,47.30257
-122.03909,47.62578
-122.03565,47.62532
-122.03188,47.62477
-122.14459,47.77684
-122.14417,47.77856
-122.14353,47.78122
-122.02096,47.62326
-122.01711,47.62271
-122.14191,47.78759
-122.00674,47.62125
-122.41185,47.65525
-122.0031,47.62075
-122.14043,47.79444
-122.41084,47.65315
-122.13959,47.79863
-121.99571,47.61973
-122.40836,47.6478
-122.13927,47.80064
-121.99191,47.61917
-122.13888,47.80305
-122.40658,47.64395
-122.13858,47.80527
-122.13825,47.80771
-122.13804,47.80947
-122.13783,47.81166
-121.9744,47.61671
-122.13762,47.81408
-121.97043,47.61619
-122.13741,47.81653
-122.13734,47.81831
-121.96404,47.6153
-122.13726,47.82051
-122.40009,47.63002
-121.96043,47.61479
-122.13721,47.82248
-121.95751,47.61438
-122.13721,47.82468
-121.95456,47.61397
-122.13721,47.82687
-121.9514,47.61351
-122.13728,47.8293
-121.94761,47.61298
-122.13734,47.83109
-122.13755,47.83548
-121.93712,47.6115
-122.13776,47.83768
-121.93348,47.61099
-121.92963,47.61044
-122.13817,47.84184
-121.92669,47.61004
-121.92311,47.60953
-122.13874,47.84667
-122.13909,47.84886
-121.91599,47.60851
-122.13952,47.85105
-121.9124,47.608
-121.90909,47.60758
-122.14037,47.85539
-121.90549,47.60706
-122.14078,47.85738
-121.90204,47.60655
-122.14128,47.85952
-122.38389,47.59515
-121.89805,47.606
-122.14184,47.86171
-121.89444,47.60548
-122.14247,47.86408
-121.89077,47.605
-122.14297,47.8658
-121.88734,47.60449
-122.14366,47.86821
-121.88317,47.6039
-122.14445,47.87055
-122.37911,47.58495
-122.14517,47.8727
-121.87614,47.60294
-122.14593,47.87485
-121.87338,47.60255
-121.87045,47.60211
-122.14764,47.87929
-121.8666,47.60161
-121.86351,47.60115
-121.85986,47.60064
-122.15015,47.88517
-122.15101,47.88707
-122.37307,47.57185
-121.85369,47.59978
-122.15191,47.88894
-121.85005,47.59923
-122.15297,47.89099
-121.84641,47.59873
-122.15409,47.89327
-121.84312,47.59827
-121.8357,47.59724
-122.15839,47.90081
-121.83241,47.59676
-122.15973,47.903
-122.16248,47.90721
-122.16395,47.90938
-122.36312,47.55036
-122.16515,47.9111
-122.16684,47.91347
-122.16797,47.91501
-122.16927,47.91678
-122.17064,47.9185
-122.17374,47.92227
-122.17515,47.92395
-122.17698,47.92604
-121.78521,47.59007
-122.18246,47.93188
-121.77534,47.58865
-121.77176,47.58816
-122.18562,47.93509
-121.76848,47.58769
-122.18747,47.93687
-122.34776,47.51708
-122.19386,47.94255
-121.73847,47.58339
-121.73463,47.58289
-122.34142,47.50333
-122.2086,47.95402
-121.73119,47.58238
-122.34037,47.50116
-122.21082,47.9556
-122.33956,47.49944
-122.21283,47.95695
-122.21501,47.95849
-122.2286,47.96773
-122.23087,47.96928
-122.23327,47.97093
-122.2353,47.97227
-122.23755,47.9738
-122.32844,47.47531
-122.32762,47.47355
-122.32679,47.47179
-122.326,47.47006
-122.325,47.4679
-122.32322,47.464
-122.2529,47.9846
-122.25524,47.98636
-122.3215,47.46029
-122.32065,47.45833
-122.26825,47.99661
-122.27042,47.99849
-122.27276,48.00052
-122.27431,48.00187
-122.27621,48.0036
-122.2779,48.00517
-122.27996,48.00714
-122.2814,48.00856
-122.28319,48.01035
-122.28523,48.0123
-122.28713,48.0143
-122.28868,48.01593
-122.29023,48.01761
-122.29177,48.01927
-121.5921,47.55739
-121.5894,47.55684
-122.2952,48.02321
-121.58534,47.55604
-122.30811,47.41457
-121.57858,47.55474
-122.30178,48.03125
-122.3034,48.03339
-122.30452,48.03493
-122.30593,48.03693
-122.30722,48.03868
-122.30861,48.0407
-122.30966,48.04228
-122.3121,48.0461
-122.31347,48.04834
-122.31491,48.05077
-122.316,48.05262
-122.30406,47.38216
-122.32343,48.06738
-122.32432,48.06949
-122.32899,48.08185
-122.32954,48.08354
-122.3009,47.35657
-122.3007,47.3546
-122.30042,47.35268
-122.30023,47.35089
-122.29974,47.34677
-122.29946,47.34444
-122.29924,47.34269
-122.29903,47.34074
-122.33495,48.10741
-122.33516,48.10913
-122.33537,48.11155
-122.29809,47.33313
-122.29762,47.32901
-122.29713,47.32552
-122.29692,47.32361
-122.33599,48.12831
-122.29649,47.32007
-122.33592,48.12918
-122.29628,47.31816
-122.29607,47.31658
-122.33578,48.13266
-122.33565,48.13394
-122.29586,47.31462
-122.33565,48.13483
-122.33551,48.13613
-122.3353,48.13785
-122.2952,47.30901
-122.33502,48.14083
